latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
28.1011944,-97.04683,28.1011944,-97.04683,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Tape,Handheld GPS,NAD83,Kristine Blickenstaff,Don Hampton,TXARA20604,5001 FM 1781,,,TX,Aransas County,,No,28.1011944,-97.04683,20802,NA,20604,180,2,2,"FLAG 30FT FROM FENCE 4FT SHOREWARD OF TREE, SECOND FLAG ON DEBRIS LINE ABOUT 150FT FROM DOG RUN FENCE LINE.",9/5/2017 5:00:00 AM,5.917,2,6,N/A,7166,2,0,1,4992,elevation is final,Coastal,9/2/2017 5:00:00 AM,1,2,1760,871,0.042651,,0902_0845_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.1058,-97.04627,28.1058,-97.04627,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Stake,Handheld GPS,NAD83,Kristine Blickenstaff,Don Hampton,TXARA20605,"Joe Darretta
5191 FM 1781, 78382",,,TX,Aransas County,,No,28.1058,-97.04627,20803,NA,20605,180,2,2,"ALONG DEBRIS PILE IN BACK YARD OF HOUSE, TWO MARKS EXIST ONE 6 FT FROM PATIO THE SECOND IS 4FT FROM WALL ON 4X4 POST.",9/5/2017 5:00:00 AM,6.314,2,6,N/A,7426,7,,1,5074,debris line marked by nail and usgs disc in 4x4 nr block wall. elevation is final,Coastal,9/2/2017 5:00:00 AM,1,2,1760,871,1.3,,0902_0815_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.1058,-97.04627,28.1058,-97.04627,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Tape,Handheld GPS,NAD83,Kristine Blickenstaff,Don Hampton,TXARA20605,"Joe Darretta
5191 FM 1781, 78382",,,TX,Aransas County,,No,28.1058,-97.04627,20804,NA,20605,180,2,2,"DEBRIS CAUGHT ALONG METAL SCREENS IN FENCES, 7TH RUNG UP FENCING.",9/5/2017 5:00:00 AM,6.497,2,6,N/A,7427,2,,1,5074,debris line on wire fence at rear of property. elevation is final,Riverine,9/2/2017 5:00:00 AM,1,2,1760,871,0.042651,,0902_0815_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.1058,-97.04627,28.1058,-97.04627,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Don Hampton,TXARA20605,"Joe Darretta
5191 FM 1781, 78382",,,TX,Aransas County,,No,28.1058,-97.04627,20805,NA,20605,180,2,2,6x6 of AC stand,9/5/2017 5:00:00 AM,6.27,2,6,N/A,7428,4,,1,5074,6x6 of AC stand. elevation is final,Coastal,9/2/2017 5:00:00 AM,1,2,1760,871,0.042651,,0902_0815_3,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.1058,-97.04627,28.1058,-97.04627,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Tape,Handheld GPS,NAD83,Kristine Blickenstaff,Don Hampton,TXARA20605,"Joe Darretta
5191 FM 1781, 78382",,,TX,Aransas County,,No,28.1058,-97.04627,20806,NA,20605,180,2,2,at patio,9/5/2017 5:00:00 AM,6.195,2,6,N/A,7429,2,,1,5074,debris line 4ft from patio of home. elevation is final,Coastal,9/2/2017 5:00:00 AM,1,2,1760,871,0.042651,,0902_0815_4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.80834,-97.08537,27.80834,-97.08537,Harvey Aug 2017,Debris,VP: > 0.40 ft,NAVD88,Level Gun,Glenn Harwell,Stake,Handheld GPS,NAD83,Dan Kobzar,Dan Kobzar,TXNUE20579,Communication tower near small airport and Island Moorings Marina on Piper Blvd,,,TX,Nueces County,,No,27.80834,-97.08537,20807,Gulf of Mexico,20579,180,2,5,Debris Line near BM AH1674,9/3/2017 5:00:00 AM,9.254,2,2,N/A,7805,7,0,1,5254,Additional HWM by survey crew.,Coastal,9/3/2017 5:00:00 AM,1,2,1744,1744,0.24,,0903_1320_4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.80834,-97.08537,27.80834,-97.08537,Harvey Aug 2017,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Dan Kobzar,Dan Kobzar,TXNUE20579,Communication tower near small airport and Island Moorings Marina on Piper Blvd,,,TX,Nueces County,,No,27.80834,-97.08537,20808,Gulf of Mexico,20579,180,5,3,"Seed line in hangar building F1, east wall",9/3/2017 5:00:00 AM,9.155,2,6,N/A,7806,4,,1,5254,"Elevation is final, no future adjustments necessary.",Coastal,9/3/2017 5:00:00 AM,1,2,1744,1744,0.24,,0903_1420_5,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.80834,-97.08537,27.80834,-97.08537,Harvey Aug 2017,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Dan Kobzar,Dan Kobzar,TXNUE20579,Communication tower near small airport and Island Moorings Marina on Piper Blvd,,,TX,Nueces County,,No,27.80834,-97.08537,20809,Gulf of Mexico,20579,180,5,3,"Seed line in hangar building F1, west wall.",9/3/2017 5:00:00 AM,9.255,2,6,N/A,7807,4,,1,5254,"Elevation is final, no future adjustments necessary.",Coastal,9/3/2017 5:00:00 AM,1,2,1744,1744,0.24,,0903_1420_6,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.70062,-97.15755,27.70062,-97.15755,Harvey Aug 2017,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Glenn Harwell,Nail,Handheld GPS,NAD83,Dan Kobzar,Dan Kobzar,TXNUE20581,Port Aransas Mustang Island water storage facility on Hwy 361,,,TX,Nueces County,,No,27.70062,-97.15755,20810,Gulf of Mexico,20581,180,5,3,Seed line on picket fence surrounding AC unit at blue building next to water plant.,9/3/2017 5:00:00 AM,8.454,2,6,N/A,7811,5,,1,5255,Elevation is final. No further adjustments needed. Used AH1675 as base.,Coastal,9/3/2017 5:00:00 AM,1,2,1744,1744,0.24,,0903_1620_4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.70062,-97.15755,27.70062,-97.15755,Harvey Aug 2017,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Glenn Harwell,,Handheld GPS,NAD83,Dan Kobzar,Dan Kobzar,TXNUE20581,Port Aransas Mustang Island water storage facility on Hwy 361,,,TX,Nueces County,,No,27.70062,-97.15755,20811,Gulf of Mexico,20581,180,5,2,Seed line on AC unit next to Fire Station 14.,9/3/2017 5:00:00 AM,8.473,2,6,N/A,7812,,,1,5255,Elevation is final. No further adjustments needed. Used AH1675 as base.,Coastal,9/3/2017 5:00:00 AM,1,2,1744,1744,0.24,,0903_1620_5,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.88948,-95.78597,28.88948,-95.78597,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Not marked,RT-GNSS,NAD83,Claire Bunch,Claire Bunch,TXMAT20606,Live Oak Creek at HWY 521,,,TX,Matagorda County,,No,28.88991,-95.78545,20813,Live Oak Creek,20606,180,2,3,RB US from bridge,9/4/2017 7:00:00 AM,17.31,2,6,Right,8484,8,0,6,5540,,Riverine,9/4/2017 7:00:00 AM,1,2,1786,1786,0.15,0.2,0904_0908,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.88994,-95.78543,28.88994,-95.78543,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Not marked,RT-GNSS,NAD83,Claire Bunch,Claire Bunch,TXMAT20606,Live Oak Creek at HWY 521,,,TX,Matagorda County,,No,28.88991,-95.78545,20814,Live Oak Creek,20606,180,2,3,LB US from bridge,9/4/2017 7:00:00 AM,17.74,2,6,Left,8485,8,0,6,5540,,Riverine,9/4/2017 7:00:00 AM,1,2,1786,1786,0.2,0.2,0904_0911,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.88991,-95.78545,28.88991,-95.78545,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Not marked,RT-GNSS,NAD83,Claire Bunch,Claire Bunch,TXMAT20606,Live Oak Creek at HWY 521,,,TX,Matagorda County,,No,28.88991,-95.78545,20815,Live Oak Creek,20606,180,2,3,On shrub LB US from bridge,9/4/2017 7:00:00 AM,17.49,2,6,Left,8486,8,2.1,6,5540,,Riverine,9/4/2017 7:00:00 AM,1,2,1786,1786,0.2,0.2,0904_0912,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.8556,-95.82755,28.8556,-95.82755,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Not marked,RT-GNSS,NAD83,Claire Bunch,Claire Bunch,TXMAT20607,Culvert on HWY 521,,,TX,Matagorda County,,No,28.8557,-95.8275,20816,Payton Creek,20607,180,2,2,DS side of road,9/4/2017 5:00:00 AM,10.91,2,6,Right,8487,8,0,6,5542,,Riverine,9/4/2017 5:00:00 AM,1,2,1786,1786,0.1,0.1,0904_1007,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.85557,-95.82765,28.85557,-95.82765,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Not marked,RT-GNSS,NAD83,Claire Bunch,Claire Bunch,TXMAT20607,Culvert on HWY 521,,,TX,Matagorda County,,No,28.8557,-95.8275,20817,Payton Creek,20607,180,2,2,DS side of road,9/4/2017 5:00:00 AM,10.93,2,6,Right,8488,8,0,6,5542,,Riverine,9/4/2017 5:00:00 AM,1,2,1786,1786,0.14,0.1,0904_1008,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.8557,-95.8275,28.8557,-95.8275,Harvey Aug 2017,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Not marked,RT-GNSS,NAD83,Claire Bunch,Claire Bunch,TXMAT20607,Culvert on HWY 521,,,TX,Matagorda County,,No,28.8557,-95.8275,20818,Payton Creek,20607,180,5,2,US side of road,9/4/2017 5:00:00 AM,10.96,2,6,Right,8489,8,0,6,5542,,Riverine,9/4/2017 5:00:00 AM,1,2,1786,1786,0.13,0.1,0904_1009,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.84031,-95.85192,28.84031,-95.85192,Harvey Aug 2017,Mud,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Not marked,RT-GNSS,NAD83,Claire Bunch,Claire Bunch,TXMAT20608,Bridge over Payton creek on FM521,,,TX,Matagorda County,,No,28.84031,-95.85192,20819,Payton Creek,20608,180,1,4,US from bridge,9/4/2017 5:00:00 AM,10.61,2,6,Left,8490,8,0,6,5543,,Riverine,9/4/2017 5:00:00 AM,1,2,1786,1786,0.1,0.4,0904_1028,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.83907,-95.85317,28.83907,-95.85317,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Not marked,RT-GNSS,NAD83,Claire Bunch,Claire Bunch,TXMAT20608,Bridge over Payton creek on FM521,,,TX,Matagorda County,,No,28.84031,-95.85192,20820,Payton Creek,20608,180,2,3,,9/4/2017 5:00:00 AM,10.53,2,6,Right,8491,8,0,6,5543,,Riverine,9/4/2017 5:00:00 AM,1,2,1786,1786,0.1,0.2,0904_1032,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.84031,-95.85192,28.84031,-95.85192,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Not marked,RT-GNSS,NAD83,Claire Bunch,Claire Bunch,TXMAT20608,Bridge over Payton creek on FM521,,,TX,Matagorda County,,No,28.84031,-95.85192,20821,Payton Creek,20608,180,2,3,US from bridge,9/4/2017 5:00:00 AM,10.51,2,6,Left,8492,8,0,6,5543,,Riverine,9/4/2017 5:00:00 AM,1,2,1786,1786,0.13,0.2,0904_1043,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.141115,-96.97707,28.141115,-96.97707,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Glenn Harwell,Stake,Handheld GPS,NAD83,Kristine Blickenstaff,Don Hampton,TXARA20609,Lamar Beach Road about 0.20 miles northeast of Smith Cove Road,,,TX,Aransas County,,No,28.14123,-96.97703,20823,Gulf of Mexico,20609,180,2,2,,9/6/2017 5:00:00 AM,5.493,2,6,N/A,7883,7,0,1,6780,elevation is final,Riverine,9/3/2017 5:00:00 AM,1,2,1760,871,0.223097,0.1,0903_1600_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.13911,-96.97765,28.13911,-96.97765,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Glenn Harwell,Stake,Handheld GPS,NAD83,Kristine Blickenstaff,Don Hampton,TXARA20610,Lamar Beach Road about 0.05 miles northeast of Smith Cove Road,,,TX,Aransas County,,No,28.13911,-96.97765,20824,Gulf of Mexico,20610,180,2,2,"Lamar Beach rd 1, orange painted stake",9/6/2017 5:00:00 AM,5.005,2,6,N/A,7868,7,0,1,5275,elevation final,Coastal,9/3/2017 5:00:00 AM,1,2,1760,871,0.22,,0903_1600_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.13047,-96.9786,28.13047,-96.9786,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Glenn Harwell,Stake,Handheld GPS,NAD83,Kristine Blickenstaff,Dan Kobzar,TXARA20611,"The Reserve at Charles Bay off Main Street in Lamar, TX",,,TX,Aransas County,,No,28.13047,-96.9786,20825,Gulf of Mexico,20611,180,2,2,,9/5/2017 5:00:00 AM,9.759,2,6,N/A,7955,7,0,1,5318,Elevation is final. No further adjustments necessary.,Coastal,9/3/2017 5:00:00 AM,1,2,1760,1744,0.07,,0903_1500_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.13047,-96.9786,28.13047,-96.9786,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Glenn Harwell,Stake,Handheld GPS,NAD83,Kristine Blickenstaff,Dan Kobzar,TXARA20611,"The Reserve at Charles Bay off Main Street in Lamar, TX",,,TX,Aransas County,,No,28.13047,-96.9786,20826,Gulf of Mexico,20611,180,2,2,"at 28.13051 long -96.97853,  The Reserve at Charles Bay, house 256 backyard, orange painted stake",9/5/2017 5:00:00 AM,9.274,2,6,N/A,7956,7,0,1,5318,Elevation is final. No further adjustments necessary.,Coastal,9/3/2017 5:00:00 AM,1,2,1760,1744,0.07,,0903_1500_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.39027,-96.83914,28.39027,-96.83914,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Jeremy McDowell,Stake,Handheld GPS,NAD83,Kristine Blickenstaff,Jonathan Thomas,TXREF20612,ROAD THAT LEADS TO PIER/BOAT RAMP OFF OF BAY STREET. APPROX 500 FT TO THE RIGHT OF CONVENTION CENTER,,,TX,Refugio County,,No,28.39027,-96.83914,20827,NA,20612,180,2,3,"DEBRIS LINE IS MARKED WITH FLAG, TAPE, AND PAINT. ON THE SIDE OF THE ROAD THAT LEADS TO PIER/BOAT RAMP OFF OF BAY STREET.",9/6/2017 5:00:00 AM,10.659,2,6,N/A,7482,7,0,1,5115,Average of both marks at the site,Coastal,9/3/2017 5:00:00 AM,1,2,1760,1770,0.098425,,0903_1720_6A,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.39095,-96.83952,28.39095,-96.83952,Harvey Aug 2017,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Jeremy McDowell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Jonathan Thomas,TXREF20613,"AUSTWELL COMMUNITY CENTER, BAY STREET",,,TX,Refugio County,,No,28.39095,-96.83952,20828,NA,20613,180,1,3,ON THE BACK SIDE OF THE COMMUNITY CENTER IS A MUD LINE MARKED WITH A PENCIL. LOOK FOR FLAG AND TAPE.,9/6/2017 5:00:00 AM,26.767,2,6,N/A,7481,4,1.45,1,5114,,Coastal,9/3/2017 5:00:00 AM,1,2,1760,1770,0.098425,,0903_1650_6,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.36242,-96.81599,28.36242,-96.81599,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Jeremy McDowell,Stake,Handheld GPS,NAD83,Kristine Blickenstaff,Jonathan Thomas,TXREF20614,CREEK BRIDGE,,,TX,Refugio County,,No,28.36242,-96.81599,20829,NA,20614,180,2,3,DEBRIS MARKS ON BOTH SIDES OF BRIDGE. MARKED WITH FLAG AND PAINT. TAPE WAS PLACED ON BRIDGE TO MARK WHERE THE DEBRIS LINES ARE.,9/6/2017 5:00:00 AM,13.993,2,6,N/A,7479,7,0,1,5113,Average of two upstream marks on bridge,Coastal,9/3/2017 5:00:00 AM,1,2,1760,1770,0.098425,,0903_1630_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.36242,-96.81599,28.36242,-96.81599,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Jeremy McDowell,Tape,Handheld GPS,NAD83,Kristine Blickenstaff,Jonathan Thomas,TXREF20614,CREEK BRIDGE,,,TX,Refugio County,,No,28.36242,-96.81599,20830,NA,20614,180,2,3,DEBRIS MARK ON POST OF BRIDGE. MARKED WITH PAINT,9/6/2017 5:00:00 AM,14.391,2,6,N/A,7480,2,1.9,1,5113,Average of two downstream marks on bridge.,Coastal,9/3/2017 5:00:00 AM,1,2,1760,1770,0.098425,,0903_1630_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.30976,-96.80207,28.30976,-96.80207,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Stake,Handheld GPS,NAD83,Kristine Blickenstaff,Jonathan Thomas,TXARA20615,300FT PAST THE ENTRANCE GATE TO THE LEFT,,,TX,Aransas County,,No,28.30976,-96.80207,20831,NA,20615,180,2,2,"300FT PAST GATE ON LEFT, FLAG ON SIGN TO SIGNAL WHEN TO STOP. DEBRIS LINE MARKED WITH FLAG, TAPE, AND PAINT",9/6/2017 5:00:00 AM,6.578,2,6,N/A,10046,7,0,1,,,Coastal,9/3/2017 5:00:00 AM,1,2,1760,1770,0.098425,0.1,0903_1510_10,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.29549,-96.80878,28.29549,-96.80878,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Stake,Handheld GPS,NAD83,Kristine Blickenstaff,Jonathan Thomas,TXARA20617,SIDE OF ROAD DEBRIS LINE,,,TX,Aransas County,,No,28.29549,-96.80878,20833,NA,20617,180,2,3,"DEBRIS LINE ON THE SIDE OF THE ROAD, MARKED WITH FLAG AND TAPE",9/6/2017 5:00:00 AM,6.296,2,6,N/A,10048,7,0,1,6664,Probably more storm surge than flood,Coastal,9/3/2017 5:00:00 AM,1,2,1760,1770,0.098425,0.2,0903_1410_8B,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.2907,-96.80999,28.2907,-96.80999,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Stake,Handheld GPS,NAD83,Kristine Blickenstaff,Jonathan Thomas,TXARA20618,"DEBRIS LINE ON THE SIDE OF THE ROAD, MARKED WITH FLAG AND TAPE",,,TX,Aransas County,,No,28.2907,-96.80999,20834,NA,20618,180,2,3,"TWO DEBRIS LINES MARKED WITH FLAG AND TAPE, TAPE ON THE ALIGATOR SIGN. ABOUT 25FT FROM PARKING LOT.",9/6/2017 5:00:00 AM,11.56,2,6,N/A,10049,7,0,1,6665,,Coastal,9/3/2017 5:00:00 AM,1,2,1760,1770,0.098425,0.2,0903_1350_8A,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.28769,-96.80939,28.28769,-96.80939,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Stake,Handheld GPS,NAD83,Kristine Blickenstaff,Jonathan Thomas,TXARA20619,APPROX 200FT PAST OAK SANCTUARY PAST GIANT TREE ALONG SHORELINE. FLAG ON HANDICAP SIGN TO SHOW PATH,,,TX,Aransas County,,No,28.28769,-96.80939,20836,NA,20619,180,2,4,CUT LINE ALONG EDGE ABOVE SHORELINE,9/6/2017 5:00:00 AM,12.53,2,6,N/A,10051,7,0,1,6666,Marked at top of cliff.  Not sure how this was a high water mark to begin with.,Coastal,9/3/2017 5:00:00 AM,1,2,1760,1770,0.098425,0.4,0903_1330_8,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.25105,-96.75983,28.25105,-96.75983,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Paint,Handheld GPS,NAD83,Kristine Blickenstaff,Jonathan Thomas,TXCAL20620,NEAR WHOOPING CRANE VIEWING AREA/SIGN,,,TX,Calhoun County,,No,28.25105,-96.75983,20837,NA,20620,180,2,2,"ENTRANCE BEFORE THE TURNAROUND, ABOUT 200FT BEFORE TURNAROUND. MARKED WITH PAINT AND FLAG",9/6/2017 5:00:00 AM,5.76,2,6,N/A,10052,3,1.3,1,6667,,Coastal,9/3/2017 5:00:00 AM,1,2,1760,1770,0.098425,0.1,0903_1230_9A,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.25105,-96.75983,28.25105,-96.75983,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Nail,Handheld GPS,NAD83,Kristine Blickenstaff,Jonathan Thomas,TXCAL20620,NEAR WHOOPING CRANE VIEWING AREA/SIGN,,,TX,Calhoun County,,No,28.25105,-96.75983,20838,NA,20620,180,2,2,"TO THE LEFT OF WHOOPING CRANE SIGN, MARKED BY TAPE, LOOK FOR TAG/NAIL.",9/6/2017 5:00:00 AM,6.38,2,6,N/A,10053,5,1.3,1,6667,,Coastal,9/3/2017 5:00:00 AM,1,2,1760,1770,0.098425,,0903_1230_9,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.25105,-96.75983,28.25105,-96.75983,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Nail,Handheld GPS,NAD83,Kristine Blickenstaff,Jonathan Thomas,TXCAL20620,NEAR WHOOPING CRANE VIEWING AREA/SIGN,,,TX,Calhoun County,,No,28.25105,-96.75983,20839,NA,20620,180,2,2,"CRANE SIGN. MARKED BY TAPE, LOOK FOR TAG/NAIL. DEBRIS  LINE ON THE GROUND IS ALSO MARKED ON BOTH SIDE.",9/6/2017 5:00:00 AM,5.96,2,6,N/A,10054,5,2.8,1,6667,,Coastal,9/3/2017 5:00:00 AM,1,2,1760,1770,0.098425,,0903_1230_9B,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.27291,-96.96024,28.27291,-96.96024,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Stake,Handheld GPS,NAD83,Kristine Blickenstaff,Jonathan Thomas,TXARA20621,SALT CREEK BRIDGE,,,TX,Aransas County,,No,28.27291,-96.96024,20840,NA,20621,180,2,2,"DEBRIS LINES AT BOTH ENDS AND BOTH SIDES OF THE BRIDGE. MARKED WITH FLAGS, TAPE, AND PAINT",9/6/2017 5:00:00 AM,8.26,2,6,N/A,10056,7,0,1,6668,Elevation derived from points on all four corners of bridge.  One of the four points was removed from average because it appeared to be an outlier.,Coastal,9/3/2017 5:00:00 AM,1,2,1760,1770,0.098425,0.1,0903_1100_11A,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.4459,-96.88142,28.4459,-96.88142,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Stake,Handheld GPS,NAD83,Kristine Blickenstaff,Jonathan Thomas,TXREF20622,AUSTWELL ROAD,,,TX,Refugio County,,No,28.4459,-96.88142,20842,NA,20622,180,2,2,"DEBRIS LINE ON THE SIDE OF AUSTWELL ROAD. MARKED WITH TAPE, PAINT, AND FLAG",9/6/2017 5:00:00 AM,30.16,2,6,N/A,10057,7,0,1,6669,,Coastal,9/3/2017 5:00:00 AM,1,2,1760,1770,0.098425,0.1,0903_1040_3B,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.44521,-96.87794,28.44521,-96.87794,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Stake,Handheld GPS,NAD83,Kristine Blickenstaff,Jonathan Thomas,TXREF20623,AUSTWELL ROAD,,,TX,Refugio County,,No,28.44521,-96.87794,20843,NA,20623,180,2,2,"VERY DEFINED DEBRIS LINE ON THE SIDE OF AUSTWELL RD, MARKED WITH PAINT, TAPE, AND FLAG",9/6/2017 5:00:00 AM,29.91,2,6,N/A,10058,7,0,1,6670,,Coastal,9/4/2017 5:00:00 AM,1,2,1760,1770,0.098425,0.1,0903_1035_3A,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
